65.800000 0.000511 0.791703 0.791703
65.900000 0.000621 0.791327 0.791327
66.000000 0.000735 0.791013 0.791013
66.100000 0.000853 0.790771 0.790772
66.200000 0.000978 0.790609 0.790610
66.300000 0.001109 0.790530 0.790531
66.400000 0.001247 0.790538 0.790539
66.500000 0.001392 0.790632 0.790634
66.600000 0.001541 0.790811 0.790812
66.700000 0.001694 0.791069 0.791070
66.800000 0.001846 0.791399 0.791401
66.900000 0.001994 0.791794 0.791796
67.000000 0.002136 0.792243 0.792246
67.100000 0.002266 0.792737 0.792740
67.200000 0.002382 0.793264 0.793268
67.300000 0.002480 0.793814 0.793818
67.400000 0.002559 0.794374 0.794378
67.500000 0.002618 0.794933 0.794937
67.600000 0.002657 0.795479 0.795483
67.700000 0.002678 0.796000 0.796005
67.800000 0.002682 0.796486 0.796491
67.900000 0.002673 0.796925 0.796929
68.000000 0.002654 0.797305 0.797310
68.100000 0.002628 0.797619 0.797623
68.200000 0.002597 0.797857 0.797861
68.300000 0.002565 0.798013 0.798017
68.400000 0.002532 0.798082 0.798086
68.500000 0.002500 0.798064 0.798068
68.600000 0.002468 0.797958 0.797962
68.700000 0.002437 0.797768 0.797771
68.800000 0.002405 0.797499 0.797502
68.900000 0.002373 0.797158 0.797162
69.000000 0.002338 0.796757 0.796761
69.100000 0.002301 0.796306 0.796309
